D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 0.4,  0.2,  1.0, .424, 0.78, .534
 0.4,  0.2,  1.0, .428,  0.8, .507
 0.4,  0.2,  1.0, .429, 0.72, .501
 0.4,  0.2,  1.0, .436,  0.8, .528
 0.4,  0.2,  1.0, .424, 0.78, .508
 0.4,  0.2,  1.0, .416, 0.76, .519
 0.4,  0.2,  1.0, .429,  0.8, .507
 0.4,  0.2,  1.0, .427, 0.74, .533
 0.4,  0.2,  1.0, .429, 0.76, .474
 0.4,  0.2,  1.0, .423,  0.7, .523
 0.4,  0.2,  1.0, .428, 0.68, .498
 0.4,  0.2,  1.0, .426, 0.66, .492
 0.4,  0.2,  1.0, .424, 0.72, .491
 0.4,  0.2,  1.0, .419, 0.74, .498
 0.4,  0.2,  1.0, .425,  0.7, .483
 0.4,  0.2,  1.0, .431, 0.76, .533
 0.4,  0.2,  1.0, .425, 0.74, 0.54
 0.4,  0.2,  1.0, .433, 0.74, .496
 0.4,  0.2,  1.0, .424, 0.86,  0.5
 0.4,  0.2,  1.0, .426, 0.74, .513
 0.4,  0.2,  1.0, .429, 0.78, .508
 0.4,  0.2,  1.0, .423, 0.72, .537
 0.4,  0.2,  1.0, .425, 0.78, .543
 0.4,  0.2,  1.0, .431, 0.64, .506
 0.4,  0.2,  1.0, .436,  0.8, .513
 0.4,  0.2,  1.0, .429, 0.66, .501
 0.4,  0.2,  1.0, .434, 0.76, .521
 0.4,  0.2,  1.0, 0.44, 0.78, .476
 0.4,  0.2,  1.0, .426, 0.62, .516
 0.4,  0.2,  1.0, .418, 0.64, .523
 0.4,  0.2,  1.0, .425, 0.68, .557
 0.4,  0.2,  1.0, .429, 0.84, .516
 0.4,  0.2,  1.0, .428, 0.76, .517
 0.4,  0.2,  1.0, .422, 0.84, .539
 0.4,  0.2,  1.0, .421,  0.6, .472
 0.4,  0.2,  1.0, .422, 0.68, .532
 0.4,  0.2,  1.0, .429, 0.64, .498
 0.4,  0.2,  1.0, .434,  0.7, .539
 0.4,  0.2,  1.0, 0.43, 0.76, .526
 0.4,  0.2,  1.0, .412, 0.66, .521
 0.4,  0.2,  1.0, .422, 0.68, .521
 0.4,  0.2,  1.0, 0.42, 0.78, .521
 0.4,  0.2,  1.0, .425, 0.64, .477
 0.4,  0.2,  1.0, .431, 0.76, .486
 0.4,  0.2,  1.0, .423, 0.72, .507
 0.4,  0.2,  1.0, .428,  0.7, .559
 0.4,  0.2,  1.0, .419, 0.68, .496
 0.4,  0.2,  1.0, .429, 0.78, .506
 0.4,  0.2,  1.0, .419, 0.74, .506
 0.4,  0.2,  1.0, .432, 0.74, .518
 0.4,  0.2,  1.0, .424,  0.8, .492
 0.4,  0.2,  1.0, .428,  0.8, .521
 0.4,  0.2,  1.0, .431, 0.72, .505
 0.4,  0.2,  1.0, .423,  0.8, .492
 0.4,  0.2,  1.0, .424, 0.74, .505
 0.4,  0.2,  1.0, .432, 0.78, .532
 0.4,  0.2,  1.0, .427, 0.74, .499
 0.4,  0.2,  1.0, .424,  0.7, .481
 0.4,  0.2,  1.0, .426, 0.64, .516
 0.4,  0.2,  1.0, .432,  0.7, 0.49
 0.4,  0.2,  1.0, .428,  0.7, .534
 0.4,  0.2,  1.0, .427, 0.72, .494
 0.4,  0.2,  1.0, .422, 0.78, .531
 0.4,  0.2,  1.0, .427, 0.74, .522
 0.4,  0.2,  1.0, 0.43, 0.78, 0.49
 0.4,  0.2,  1.0, .426, 0.78, .514
 0.4,  0.2,  1.0, .419, 0.78, 0.46
 0.4,  0.3,  1.0, .428, 0.76, .567
 0.4,  0.3,  1.0, .421,  0.7, .519
 0.4,  0.3,  1.0, .423, 0.74, .543
 0.4,  0.3,  1.0, .429, 0.68, .503
 0.4,  0.3,  1.0, .424, 0.86, .552
 0.4,  0.3,  1.0, .425, 0.76, .519
 0.4,  0.3,  1.0, .423,  0.7, .542
 0.4,  0.3,  1.0, .426, 0.78, .494
 0.4,  0.3,  1.0, .424,  0.8, .542
 0.4,  0.3,  1.0, .422, 0.78, .517
 0.4,  0.3,  1.0, .434, 0.78, .497
 0.4,  0.3,  1.0, .428,  0.8, .524
 0.4,  0.3,  1.0, .426, 0.76, .476
 0.4,  0.3,  1.0, .426, 0.76, .482
 0.4,  0.3,  1.0, 0.43, 0.78, .536
 0.4,  0.3,  1.0, .428, 0.84, .452
 0.4,  0.3,  1.0, .488,  1.0, .432
 0.4,  0.3,  1.0, .421, 0.78, .527
 0.4,  0.3,  1.0, .429, 0.76, .506
 0.4,  0.3,  1.0, .427, 0.68, .509
 0.4,  0.3,  1.0, .422, 0.68, .529
 0.4,  0.3,  1.0, .413, 0.82, .517
 0.4,  0.3,  1.0, .425,  0.8, .501
 0.4,  0.3,  1.0, .421, 0.76, 0.53
 0.4,  0.3,  1.0, .428, 0.82, 0.51
 0.4,  0.3,  1.0, .422, 0.74, .518
 0.4,  0.3,  1.0, .431, 0.64, .513
 0.4,  0.3,  1.0, .424, 0.88, 0.51
 0.4,  0.3,  1.0, .432, 0.76, .494
 0.4,  0.3,  1.0, .418, 0.72, .521
 0.4,  0.3,  1.0, .437, 0.82, .494
 0.4,  0.3,  1.0, .424,  0.7, .558
 0.4,  0.3,  1.0, 0.42,  0.6, .562
 0.4,  0.3,  1.0, .429, 0.74, .516
 0.4,  0.3,  1.0, .423, 0.78, .502
 0.4,  0.3,  1.0, .424, 0.64, .515
 0.4,  0.3,  1.0, .419,  0.7, .532
 0.4,  0.3,  1.0, .428, 0.76, .497
 0.4,  0.3,  1.0, .431, 0.72, .494
 0.4,  0.3,  1.0, .431, 0.78, 0.51
 0.4,  0.3,  1.0, .427, 0.76, .514
 0.4,  0.3,  1.0, .427, 0.74, .563
 0.4,  0.3,  1.0, .431, 0.74, .512
 0.4,  0.3,  1.0, .421, 0.68, .527
 0.4,  0.3,  1.0, .427, 0.72, .537
 0.4,  0.3,  1.0, .419, 0.68, .507
 0.4,  0.3,  1.0, .425,  0.7, 0.51
 0.4,  0.3,  1.0, .423,  0.8, .476
 0.4,  0.3,  1.0, .429,  0.8, .528
 0.4,  0.3,  1.0, .425, 0.72, .509
 0.4,  0.3,  1.0, .426, 0.78, .521
 0.4,  0.3,  1.0, .425, 0.74, .528
 0.4,  0.3,  1.0, .432, 0.86, .492
 0.4,  0.3,  1.0, .435, 0.78, .538
 0.4,  0.3,  1.0, .415, 0.68, 0.54
 0.4,  0.3,  1.0, .432, 0.76, .506
 0.4,  0.3,  1.0, .428, 0.76, .507
 0.4,  0.3,  1.0, .426, 0.78, .526
 0.4,  0.3,  1.0, .417,  0.7, .494
 0.4,  0.3,  1.0, .424, 0.66, .509
 0.4,  0.3,  1.0, .422, 0.74, .504
 0.4,  0.3,  1.0, .424, 0.88, .534
 0.4,  0.3,  1.0, 0.42, 0.72, .513
 0.4,  0.3,  1.0, .427, 0.82, .526
 0.4,  0.3,  1.0, 0.42, 0.78, .515
 0.4,  0.3,  1.0, .428, 0.74, .519
 0.4,  0.3,  1.0, .431, 0.74, .485
 0.4,  0.3,  1.0, 0.43, 0.68, .536
 0.4,  0.3,  1.0, 0.43, 0.88, .518
 0.4,  0.3,  1.0, .424, 0.64, .543
 0.4,  0.3,  1.0, .416, 0.68, .484
 0.4,  0.3,  1.0, 0.43,  0.8, .529
 0.4,  0.3,  1.0, .421, 0.66, .521
 0.4,  0.3,  1.0, .418, 0.86, .496
 0.4,  0.3,  1.0, 0.43,  0.8, .515
 0.4,  0.3,  1.0, .426, 0.82, .527
 0.4,  0.3,  1.0, .419, 0.76, 0.52
 0.4,  0.3,  1.0, 0.42,  0.7, .507
 0.4,  0.3,  1.0, .429, 0.78,  0.5
 0.4,  0.3,  1.0, .422, 0.82, .532
 0.4,  0.3,  1.0, .426, 0.81, .514
 0.4,  0.3,  1.0, .426, 0.74, 0.51
 0.4,  0.3,  1.0, .426, 0.78, .515
 0.4,  0.3,  1.0, .426, 0.68, .506
 0.4,  0.3,  1.0, .425,  0.8, .525
 0.4,  0.3,  1.0, .431, 0.64, 0.52
 0.4,  0.3,  1.0, 0.42,  0.7, .518
 0.4,  0.3,  1.0, .434, 0.72, .501
 0.4,  0.3,  1.0, .426, 0.74, .566
 0.4,  0.3,  1.0, .421, 0.82, 0.49
 0.4,  0.3,  1.0, .433,  0.6, .526
 0.4,  0.3,  1.0, .422, 0.84, .507
 0.4,  0.3,  1.0, .429, 0.78, .472
 0.4,  0.3,  1.0, .427, 0.82, .498
 0.4,  0.3,  1.0, .432, 0.78, .518
 0.4,  0.3,  1.0, .431, 0.72, .501
 0.4,  0.3,  1.0, .429,  0.7, .535
 0.4,  0.3,  1.0, .427,  0.7, .495
 0.4,  0.3,  1.0, .431, 0.74, .524
 0.4,  0.3,  1.0, .436,  0.8, 0.51
 0.4,  0.4,  1.0, .424, 0.86, .479
 0.4,  0.4,  1.0, 0.43, 0.84, .497
 0.4,  0.4,  1.0, 0.42, 0.78, 0.52
 0.4,  0.4,  1.0, .426,  0.8, .506
 0.4,  0.4,  1.0, .431,  0.7, .523
 0.4,  0.4,  1.0, 0.42, 0.72, .509
 0.4,  0.4,  1.0, 0.43, 0.74, .494
 0.4,  0.4,  1.0, .427, 0.76, .507
 0.4,  0.4,  1.0, .427, 0.76, .482
 0.4,  0.4,  1.0, .424, 0.84, .511
 0.4,  0.4,  1.0, .418, 0.76, .484
 0.4,  0.4,  1.0, .427, 0.72, .534
 0.4,  0.4,  1.0, .428, 0.76, .503
 0.4,  0.4,  1.0, .425, 0.88, .494
 0.4,  0.4,  1.0, .431, 0.76, .489
 0.4,  0.4,  1.0, .419,  0.8, .509
 0.4,  0.4,  1.0, .432, 0.84, .515
 0.4,  0.4,  1.0, .428, 0.56, .512
 0.4,  0.4,  1.0, .416,  0.7, .524
 0.4,  0.4,  1.0, .427,  0.8, .512
 0.4,  0.4,  1.0, .419, 0.76, .509
 0.4,  0.4,  1.0, .429, 0.72, 0.54
 0.4,  0.4,  1.0, .424, 0.76, .519
 0.4,  0.4,  1.0, .418, 0.84, .494
 0.4,  0.4,  1.0, .437, 0.86, .533
 0.4,  0.4,  1.0, .424, 0.78, .491
 0.4,  0.4,  1.0, .421, 0.78, .526
 0.4,  0.4,  1.0, .428,  0.8, .506
 0.4,  0.4,  1.0, .432, 0.76, .533
 0.4,  0.4,  1.0, .424, 0.76, .507
 0.4,  0.4,  1.0, .433, 0.74, .503
 0.4,  0.4,  1.0, .424, 0.68, 0.51
 0.4,  0.4,  1.0, .426, 0.82, .508
 0.4,  0.4,  1.0, .426, 0.84, .536
 0.4,  0.4,  1.0, .424, 0.88, .513
 0.4,  0.4,  1.0, .429, 0.76, .504
 0.4,  0.4,  1.0, .434,  0.7, .524
 0.4,  0.4,  1.0, .419, 0.74, .499
 0.4,  0.4,  1.0, .425, 0.54, .519
 0.4,  0.4,  1.0, 0.43, 0.68, .545
 0.4,  0.4,  1.0, .434, 0.74, .529
 0.4,  0.4,  1.0, .425,  0.8, 0.51
 0.4,  0.4,  1.0, 0.43, 0.78, .495
 0.4,  0.4,  1.0, 0.42, 0.78, .525
 0.4,  0.4,  1.0, .428, 0.66, .484
 0.4,  0.4,  1.0, .435, 0.84, .498
 0.4,  0.4,  1.0, .422, 0.78, .486
 0.4,  0.4,  1.0, 0.43, 0.78, .461
 0.4,  0.4,  1.0, .421, 0.78, .545
 0.4,  0.4,  1.0, .423, 0.74, .513
 0.4,  0.4,  1.0, 0.42,  0.8, .466
 0.4,  0.4,  1.0, .425, 0.82, .539
 0.4,  0.4,  1.0, .421, 0.66,  0.5
 0.4,  0.4,  1.0, 0.43, 0.62, 0.49
 0.4,  0.4,  1.0, .425, 0.78, .515
 0.4,  0.4,  1.0, .424,  0.8, .505
 0.4,  0.4,  1.0, .429, 0.76, 0.48
 0.4,  0.4,  1.0, 0.43, 0.74, .508
 0.4,  0.4,  1.0, .437, 0.76, .514
 0.4,  0.4,  1.0, .435, 0.68, .481
 0.4,  0.4,  1.0, .429, 0.84, .535
 0.4,  0.4,  1.0, .422,  0.9, .523
 0.4,  0.4,  1.0, .424, 0.72, .539
 0.4,  0.4,  1.0, .424,  0.8, 0.54
 0.4,  0.4,  1.0, .426,  0.7, 0.53
 0.4,  0.4,  1.0, 0.42, 0.78, .492
 0.4,  0.4,  1.0, .423, 0.82, .525
 0.4,  0.4,  1.0, .423, 0.74, .508
 0.4,  0.4,  1.0, .425,  0.7, .503
 0.4,  0.4, .993, .425, 0.74, .514
 0.4,  0.4,  1.0, .434, 0.88, .487
 0.4,  0.4,  1.0, .434,  0.7, .513
 0.4,  0.4,  1.0, .425, 0.68, .497
 0.4,  0.4,  1.0, .425,  0.6, .509
 0.4,  0.4,  1.0, .422, 0.76, .499
 0.4,  0.4,  1.0, .425, 0.84, .526
 0.4,  0.4,  1.0, .427, 0.74, .535
 0.4,  0.4,  1.0, .427, 0.76, .481
 0.4,  0.4,  1.0, .438, 0.62, .518
 0.4,  0.4,  1.0, .423, 0.82, .494
 0.4,  0.4,  1.0, .428,  0.8, .533
 0.4,  0.4,  1.0, .427, 0.58, .509
 0.4,  0.4,  1.0, .429, 0.88, .487
 0.4,  0.4,  1.0, 0.43, 0.84, .506
 0.4,  0.4,  1.0, .421, 0.84, .525
 0.4,  0.4,  1.0, .418,  0.8, 0.51
 0.4,  0.4,  1.0, .424, 0.78, .507
 0.4,  0.4,  1.0, .427,  0.8, .478
 0.4,  0.4,  1.0, .421, 0.74, .483
 0.4,  0.4,  1.0, .433,  0.8, 0.52
 0.4,  0.4,  1.0, .436, 0.68, .503
 0.4,  0.4,  1.0, .428, 0.76, .493
 0.4,  0.4,  1.0, .427, 0.76, .528
 0.4,  0.4,  1.0, .426, 0.76, .516
 0.4,  0.4,  1.0, .427,  0.8, .527
 0.4,  0.4,  1.0, .424, 0.76, .498
 0.4,  0.4,  1.0, .437, 0.78, .509
 0.4,  0.4,  1.0, 0.42, 0.76, 0.48
 0.4,  0.4,  1.0, .427,  0.8, .515
 0.4,  0.4,  1.0, .427, 0.78, .504
 0.4,  0.5,  1.0, .418, 0.86, .519
 0.4,  0.5,  1.0, .425, 0.92, .513
 0.4,  0.5,  1.0, .429,  0.8, .509
 0.4,  0.5,  1.0, .428, 0.78, .495
 0.4,  0.5,  1.0, .431,  0.7, .535
 0.4,  0.5,  1.0, .427, 0.86, .477
 0.4,  0.5,  1.0, .426,  0.8, .485
 0.4,  0.5,  1.0, .421, 0.82, .532
 0.4,  0.5,  1.0, .427,  0.8, .485
 0.4,  0.5,  1.0, .424, 0.82,  0.5
 0.4,  0.5,  1.0, .437, .667, .503
 0.4,  0.5,  1.0, 0.42, 0.84, .512
 0.4,  0.5,  1.0, .427, 0.82, .498
 0.4,  0.5,  1.0, .423, 0.76, .523
 0.4,  0.5,  1.0, .422,  0.8, .492
 0.4,  0.5,  1.0, .427,  0.8, .497
 0.4,  0.5,  1.0, .428,  0.8, .526
 0.4,  0.5,  1.0, .425, 0.86, 0.51
 0.4,  0.5,  1.0, .422, 0.74, .511
 0.4,  0.5,  1.0, .428, 0.84, .492
 0.4,  0.5,  1.0, .426, 0.78, .492
 0.4,  0.5,  1.0, .429, 0.66, .492
 0.4,  0.5,  1.0, .427, 0.74, 0.47
 0.4,  0.5,  1.0, .424, 0.84, .543
 0.4,  0.5,  1.0, .428, 0.72, .486
 0.4,  0.5,  1.0, .417, 0.84, .505
 0.4,  0.5,  1.0, .422,  0.9, .516
 0.4,  0.5,  1.0, .432,  0.7, 0.52
 0.4,  0.5,  1.0, .428, 0.82, .502
 0.4,  0.5,  1.0, .434, 0.74, .516
 0.4,  0.5,  1.0, .426,  0.8, .519
 0.4,  0.5,  1.0, .433, 0.78, .498
 0.4,  0.5,  1.0, .426, 0.88, .489
 0.4,  0.5,  1.0, .426, 0.84, .509
 0.4,  0.5,  1.0, .432, 0.86, .525
 0.4,  0.5,  1.0, .428, 0.76, .508
 0.4,  0.5,  1.0, .424, 0.68, .468
 0.4,  0.5,  1.0, .421, 0.82, .514
 0.4,  0.5,  1.0, .432, 0.82, .513
 0.4,  0.5,  1.0, .441, 0.78, .503
 0.4,  0.5,  1.0, .427, 0.74, .498
 0.4,  0.5,  1.0, .427, 0.84, .516
 0.4,  0.5,  1.0, .425, 0.78, .522
 0.4,  0.5,  1.0, .424, 0.92, .508
 0.4,  0.5,  1.0, .423,  0.8, 0.49
 0.4,  0.5,  1.0, .427,  0.8, 0.49
 0.4,  0.5,  1.0, .434, 0.82, .497
 0.4,  0.5,  1.0, .421, 0.82, .511
 0.4,  0.5,  1.0, .429, 0.86, .495
 0.4,  0.5,  1.0, .424, 0.86, .478
 0.4,  0.5,  1.0, .423, 0.78, 0.49
 0.4,  0.5,  1.0, .425, 0.86, .527
 0.4,  0.5,  1.0, .415,  0.7, .513
 0.4,  0.5,  1.0, .426, 0.84, .495
 0.4,  0.5,  1.0, .418,  0.8, .507
 0.4,  0.5,  1.0, .428,  0.7, .535
 0.4,  0.5,  1.0, .432, 0.72, .516
 0.4,  0.5,  1.0, .422, 0.74, .522
 0.4,  0.5,  1.0, .432,  0.8, .521
 0.4,  0.5,  1.0, .423, 0.74, .537
 0.4,  0.5,  1.0, .426, 0.74, .517
 0.4,  0.5,  1.0, .424, 0.78, .458
 0.4,  0.5,  1.0, .431, 0.82, .483
 0.4,  0.5,  1.0, .431, 0.82, .527
 0.4,  0.5,  1.0, .422,  0.7, .523
 0.4,  0.5,  1.0, .434,  0.8, 0.51
 0.4,  0.5,  1.0, .424, 0.66, 0.54
 0.4,  0.5,  1.0, .427, 0.84, .506
 0.4,  0.5,  1.0, .425, 0.86, .501
 0.4,  0.5,  1.0, .418, 0.74, .497
 0.4,  0.5,  1.0, .432, 0.86, .497
 0.4,  0.5,  1.0, .432,  0.8, .473
 0.4,  0.5,  1.0, .418,  0.8, .513
 0.4,  0.5,  1.0, .428, 0.82, .502
 0.4,  0.5,  1.0, .427, 0.76, .517
 0.4,  0.5,  1.0, .427, 0.92, .477
 0.4,  0.5,  1.0, 0.42, 0.76, .537
 0.4,  0.5,  1.0, .434, 0.74, 0.47
 0.4,  0.5,  1.0, .424, 0.74, .532
 0.4,  0.5,  1.0, .431, 0.82, .518
 0.4,  0.5,  1.0, .425, 0.92, .501
 0.4,  0.5,  1.0, .427, 0.68, .494
 0.4,  0.5,  1.0, .418, 0.62, .492
 0.4,  0.5,  1.0, .421, 0.84, .498
 0.4,  0.5,  1.0, .417, 0.78, .503
 0.4,  0.5,  1.0, .428,  0.7, .498
 0.4,  0.5,  1.0, .423,  0.8, .511
 0.4,  0.5,  1.0, .432, 0.72, .495
 0.4,  0.5,  1.0, .429, 0.86, .557
 0.4,  0.5,  1.0, 0.43, 0.88, .514
 0.4,  0.5,  1.0, 0.43,  0.7, .486
 0.4,  0.5,  1.0, .433, 0.82, .519
 0.4,  0.5,  1.0, .427, 0.86, .507
 0.4,  0.5,  1.0, .425, 0.76, .493
 0.4,  0.5,  1.0, .428, 0.74, .525
 0.4,  0.5,  1.0, .432, 0.82, .515
 0.4,  0.5,  1.0, .423, 0.84, .479
 0.4,  0.5,  1.0, .426, 0.82, .474
 0.4,  0.5,  1.0, .427, 0.86, .511
 0.4,  0.5,  1.0, .419, 0.76, .509
 0.4,  0.6,  1.0, .429, 0.82, .503
 0.4,  0.6,  1.0, .423, 0.74, .516
 0.4,  0.6,  1.0, .431, 0.84, .491
 0.4,  0.6,  1.0, .436,  0.9, .523
 0.4,  0.6,  1.0, .428,  0.8, .521
 0.4,  0.6,  1.0, .432, 0.84, .517
 0.4,  0.6,  1.0, .426, 0.96, .498
 0.4,  0.6,  1.0, .425, 0.78, .479
 0.4,  0.6,  1.0, .432, 0.82, .496
 0.4,  0.6,  1.0, .426, 0.76, .526
 0.4,  0.6,  1.0, .421, 0.74, .498
 0.4,  0.6,  1.0, .425, 0.84, .492
 0.4,  0.6,  1.0, .428, 0.78, .502
 0.4,  0.6,  1.0, .431, 0.84, .466
 0.4,  0.6,  1.0, .422,  0.9, .498
 0.4,  0.6,  1.0, .437, 0.78, 0.48
 0.4,  0.6,  1.0, 0.42, 0.92, .499
 0.4,  0.6,  1.0, .424, 0.72, 0.48
 0.4,  0.6,  1.0, 0.43, 0.78, 0.53
 0.4,  0.6,  1.0, 0.43, 0.78, .503
 0.4,  0.6,  1.0, .428, 0.94, .479
 0.4,  0.6,  1.0, .428, 0.82, .479
 0.4,  0.6,  1.0, .423,  0.9, .487
 0.4,  0.6,  1.0, .423, 0.84, .515
 0.4,  0.6,  1.0, .425, 0.72, .492
 0.4,  0.6,  1.0, .424, 0.72, .519
 0.4,  0.6,  1.0, .423, 0.78, .494
 0.4,  0.6,  1.0, 0.42,  0.8, 0.53
 0.4,  0.6,  1.0, .435, 0.82, .457
 0.4,  0.6,  1.0, .423, 0.88, .502
 0.4,  0.6,  1.0, .428, 0.86, .457
 0.4,  0.6,  1.0, 0.43,  0.8, .505
 0.4,  0.6,  1.0, .434, 0.88, .484
 0.4,  0.6,  1.0, .424, 0.88, .502
 0.4,  0.6,  1.0, .427, 0.82,  0.5
 0.4,  0.6,  1.0, 0.42,  0.9, .503
 0.4,  0.6,  1.0, .426, 0.84, .486
 0.4,  0.6,  1.0, .424, 0.88, .521
 0.4,  0.6,  1.0, .431, 0.82, .518
 0.4,  0.6,  1.0, 0.43, 0.72, .521
 0.4,  0.6,  1.0, 0.43, 0.88, .498
 0.4,  0.6,  1.0, .428, 0.88, .522
 0.4,  0.6,  1.0, .429, 0.76, .508
 0.4,  0.6,  1.0, 0.43, 0.86, .544
 0.4,  0.6,  1.0, .429, 0.82, .493
 0.4,  0.6,  1.0, 0.43, 0.86, .492
 0.4,  0.6,  1.0, .423, 0.78, .518
 0.4,  0.6,  1.0, .422, 0.72, .475
 0.4,  0.6,  1.0, .428, 0.88, .499
 0.4,  0.6,  1.0, 0.43,  0.8, 0.51
 0.4,  0.6,  1.0, .425,  0.8, .468
 0.4,  0.6,  1.0, .427, 0.88, .508
 0.4,  0.6,  1.0, .431, 0.78, .493
 0.4,  0.6,  1.0, .428, 0.74, 0.49
 0.4,  0.6,  1.0, .419, 0.82, .516
 0.4,  0.6,  1.0, .433,  0.8, .518
 0.4,  0.6,  1.0, .431, 0.76, 0.49
 0.4,  0.6,  1.0, .428, 0.76, .479
 0.4,  0.6,  1.0, .437, 0.82, .507
 0.4,  0.6,  1.0, 0.42, 0.84, .497
 0.4,  0.6,  1.0, .427, 0.82, .499
 0.4,  0.6,  1.0, .425, 0.82, .512
 0.4,  0.6,  1.0, .432, 0.74, .507
 0.4,  0.6,  1.0, .426, 0.82, .489
 0.4,  0.6,  1.0, .422, 0.86,  0.5
 0.4,  0.6,  1.0, .429,  0.8, .506
 0.4,  0.6,  1.0, .422,  0.8, .493
 0.4,  0.6,  1.0, .429, 0.78, .505
 0.4,  0.6,  1.0, .425,  0.9, .486
 0.4,  0.6,  1.0, .434, 0.86, 0.48
 0.4,  0.6,  1.0, .427, 0.72,  0.5
 0.4,  0.6,  1.0, 0.42, 0.88, .481
 0.4,  0.6,  1.0, .426, 0.74, .489
 0.4,  0.6,  1.0, .438, 0.84, .488
 0.4,  0.6,  1.0, .424,  0.8, .512
 0.4,  0.6,  1.0, .436, 0.92, .503
 0.4,  0.6,  1.0, .424,  0.8, .495
 0.4,  0.6,  1.0, .434, 0.76, .491
 0.4,  0.6,  1.0, .423, 0.84, .487
 0.4,  0.6,  1.0, .425, 0.78, 0.46
 0.4,  0.6,  1.0, 0.42, 0.76, .523
 0.4,  0.6,  1.0, .422, 0.82, .493
 0.4,  0.6,  1.0, .431, 0.78, 0.48
 0.4,  0.6,  1.0, .422, 0.72, .494
 0.4,  0.6,  1.0, 0.42, 0.84, .496
 0.4,  0.6,  1.0, .437,  0.7, .519
 0.4,  0.6,  1.0, .425, 0.82, .529
 0.4,  0.6,  1.0, .417, 0.82, .547
 0.4,  0.6,  1.0, .431,  0.7, .474
 0.4,  0.6,  1.0, .433, 0.72, .488
 0.4,  0.6,  1.0, .425, 0.86, .488
 0.4,  0.6,  1.0, .426, .893, .552
 0.4,  0.6,  1.0, .426, 0.78, .541
 0.4,  0.6,  1.0, .422, 0.88, .495
 0.4,  0.6,  1.0, .426, 0.82, .491
 0.4,  0.6,  1.0, .426, 0.84, .481
 0.4,  0.6,  1.0, .428, 0.86, .502
 0.4,  0.6,  1.0, .435, 0.86, .506
 0.4,  0.6,  1.0, .421,  0.8, 0.51
 0.4,  0.6,  1.0, .421, 0.68, 0.53
 0.4,  0.7,  1.0, .423,  0.9, .541
 0.4,  0.7,  1.0, .432,  0.8, .484
 0.4,  0.7,  1.0, .421, 0.88, .501
 0.4,  0.7,  1.0, .429, 0.76, .498
 0.4,  0.7,  1.0, .423, 0.92, .481
 0.4,  0.7,  1.0, .428, 0.88, .494
 0.4,  0.7,  1.0, .426, 0.84, 0.48
 0.4,  0.7,  1.0, .429, 0.92, .488
 0.4,  0.7,  1.0, .429, 0.88, .521
 0.4,  0.7,  1.0, .423, 0.84, .513
 0.4,  0.7,  1.0, .428, 0.94, 0.47
 0.4,  0.7,  1.0, .435, 0.74, .543
 0.4,  0.7,  1.0, .426, 0.84,  0.5
 0.4,  0.7,  1.0, .429, 0.76, .504
 0.4,  0.7,  1.0, .427, 0.84, .515
 0.4,  0.7,  1.0, .432,  0.8, .489
 0.4,  0.7,  1.0, .426, 0.84, 0.49
 0.4,  0.7,  1.0, .425, 0.78, .501
 0.4,  0.7,  1.0, 0.43, 0.86, .491
 0.4,  0.7,  1.0, .423, 0.84, 0.48
 0.4,  0.7,  1.0, .422, 0.84, .498
 0.4,  0.7,  1.0, .423,  0.8, .498
 0.4,  0.7,  1.0, .426, 0.84, .498
 0.4,  0.7,  1.0, .426, 0.88, .482
 0.4,  0.7,  1.0, .419, 0.84, .516
 0.4,  0.7,  1.0, .434, 0.88, 0.49
 0.4,  0.7,  1.0, 0.44, 0.82, .494
 0.4,  0.7,  1.0, .421,  0.9, .495
 0.4,  0.7,  1.0, .422, 0.82, .528
 0.4,  0.7,  1.0, .424,  0.9, .466
 0.4,  0.7,  1.0, .434, 0.66, .484
 0.4,  0.7,  1.0, .431, 0.82, 0.51
 0.4,  0.7,  1.0, .424, 0.86, .499
 0.4,  0.7,  1.0, .425, 0.86, .509
 0.4,  0.7,  1.0, .424, 0.94, .504
 0.4,  0.7,  1.0, .432, 0.86, .494
 0.4,  0.7,  1.0, .431,  0.8, .512
 0.4,  0.7,  1.0, .428, 0.82, .505
 0.4,  0.7,  1.0, .423, 0.82, .494
 0.4,  0.7,  1.0, .426, 0.82, .552
 0.4,  0.7,  1.0, .421, 0.88, .537
 0.4,  0.7,  1.0, .427,  0.8, .485
 0.4,  0.7,  1.0, .429, 0.86, .486
 0.4,  0.7,  1.0, .433,  0.8,  0.5
 0.4,  0.7,  1.0, .428,  0.8, .493
 0.4,  0.7,  1.0, .423, 0.84, 0.49
 0.4,  0.7,  1.0, .429, 0.84, .488
 0.4,  0.7,  1.0, .428, 0.78, .506
 0.4,  0.7,  1.0, .421, 0.92, .503
 0.4,  0.7,  1.0, .424, 0.78, .477
 0.4,  0.7,  1.0, .423, 0.82,  0.5
 0.4,  0.7,  1.0, 0.43, 0.84, .485
 0.4,  0.7,  1.0, .432, 0.74, .494
 0.4,  0.7,  1.0, .425, 0.75, .516
 0.4,  0.7,  1.0, .427, 0.86, .476
 0.4,  0.7,  1.0, .429,  0.8, .517
 0.4,  0.7,  1.0, .417, 0.86, .509
 0.4,  0.7,  1.0, .432,  0.9, .493
 0.4,  0.7,  1.0, .428, 0.86, .518
 0.4,  0.7,  1.0, .424, 0.78, .509
 0.4,  0.7,  1.0, .428, 0.88, .509
