D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 0.2,  0.9,  1.0, .424, 0.88, .497
 0.2,  0.9,  1.0, .422, 0.88, .482
 0.2,  0.9,  1.0, .431, 0.96, .446
 0.2,  0.9,  1.0, .433, 0.82, .477
 0.2,  0.9,  1.0, .426, 0.84, .501
 0.2,  0.9,  1.0, .431, 0.94, 0.51
 0.2,  0.9,  1.0, .435, 0.94, .474
 0.2,  0.9,  1.0, .427, 0.84, .461
 0.2,  0.9,  1.0, .426, 0.86, .475
 0.2,  0.9,  1.0, .418, 0.82, .481
 0.2,  0.9,  1.0, .433, 0.84, .496
 0.2,  0.9,  1.0, .427, 0.86, .488
 0.2,  0.9,  1.0, .433, 0.94, .471
 0.2,  0.9,  1.0, .434, 0.84, .507
 0.2,  0.9,  1.0, .433,  0.9, .487
 0.2,  0.9,  1.0, 0.43, 0.86, 0.47
 0.2,  0.9,  1.0, .424, 0.86, .496
 0.2,  0.9,  1.0, .431, 0.92, .471
 0.2,  0.9,  1.0, .425, 0.88, .461
 0.2,  0.9,  1.0, .426, 0.88, .494
 0.2,  0.9,  1.0, .426, 0.86, .473
 0.2,  0.9,  1.0, .433, 0.78, .493
 0.2,  0.9,  1.0, .425, 0.86, .481
 0.2,  0.9,  1.0, .425, 0.92, .458
 0.2,  0.9,  1.0, 0.43, 0.94, .462
 0.2,  0.9,  1.0, .431, 0.86, .503
 0.2,  0.9,  1.0, .433,  0.9, 0.51
 0.2,  0.9,  1.0, .434, 0.76, 0.51
 0.2,  0.9,  1.0, .426, 0.88, .491
 0.2,  0.9,  1.0, .427,  0.9, .478
 0.2,  0.9,  1.0, .433,  0.8, .492
 0.2,  0.9,  1.0, .432, 0.92, .489
 0.2,  0.9,  1.0, .425, 0.94, .468
 0.2,  0.9,  1.0, .423, 0.82, .468
 0.2,  0.9,  1.0, .437,  0.8, .523
 0.2,  0.9,  1.0, .438,  0.9, 0.52
 0.2,  0.9,  1.0, .422, 0.92, .466
 0.2,  0.9,  1.0, .425, 0.78, .487
 0.2,  0.9,  1.0, .426, 0.88, .484
 0.2,  0.9,  1.0, .438, 0.92, .473
 0.2,  0.9,  1.0, .426, 0.94, .477
 0.2,  0.9,  1.0, .426, 0.86, .508
 0.2,  0.9,  1.0, .436, 0.96, .493
 0.2,  0.9,  1.0, .429, 0.86, .476
 0.2,  0.9,  1.0, .418, 0.88, .484
 0.2,  0.9,  1.0, .433, 0.92, .463
 0.2,  0.9,  1.0, .422, 0.88, .481
 0.2,  0.9,  1.0, .426, 0.84, 0.45
 0.2,  0.9,  1.0, .436, 0.88, .471
 0.2,  0.9,  1.0, .428, 0.94, 0.46
 0.2,  0.9,  1.0, .428, 0.84, .504
 0.2,  0.9,  1.0, .428,  0.9, .489
 0.2,  0.9,  1.0, .428, 0.86, .474
 0.2,  0.9,  1.0, .425,  0.8, .483
 0.2,  0.9,  1.0, .429, 0.94, .495
 0.2,  0.9,  1.0, .426,  0.8, .489
 0.2,  0.9,  1.0, .423, 0.84, .491
 0.2,  0.9,  1.0, .422, 0.84, .492
 0.2,  0.9,  1.0, 0.43, 0.84, .506
 0.2,  0.9,  1.0, 0.43, 0.92, .488
 0.2,  0.9,  1.0, .427, 0.98, .523
 0.2,  0.9,  1.0, .425, 0.84, .495
 0.2,  0.9,  1.0, .417, 0.98, .479
 0.2,  0.9,  1.0, .425,  0.9, .519
 0.2,  0.9,  1.0, .419, 0.88, .491
 0.2,  0.9,  1.0, .437, 0.86, .506
 0.2,  0.9,  1.0, .429, 0.88, .479
 0.2,  0.9,  1.0, .433, 0.94, .515
 0.2,  0.9,  1.0, .431,  0.9, .512
 0.2,  0.9,  1.0, .423, 0.92, .491
 0.2,  0.9,  1.0, .426, 0.82, .492
 0.2,  0.9,  1.0, 0.43,  0.9, .493
 0.2,  0.9,  1.0, 0.42, 0.92, .497
 0.2,  0.9,  1.0, .427, 0.82, 0.49
 0.2,  0.9,  1.0, .421, .857, .493
 0.2,  0.9,  1.0, 0.42, 0.88, .502
 0.2,  0.9,  1.0, .429, 0.88, .474
 0.2,  0.9,  1.0, .432, 0.94, .515
 0.2,  0.9,  1.0, .423, 0.84, .506
 0.2,  0.9,  1.0, .428,  0.9, .467
 0.2,  0.9,  1.0, .423, 0.88, .477
 0.2,  0.9,  1.0, .433,  1.0, .454
 0.2,  0.9,  1.0, 0.42, 0.96, 0.49
 0.2,  0.9,  1.0, .423, 0.94, .482
 0.2,  0.9,  1.0, .433, 0.88, .462
 0.2,  0.9,  1.0, .423, 0.84, .478
 0.2,  0.9,  1.0, .425, 0.94, .475
 0.2,  0.9,  1.0, .426, 0.82, .497
 0.2,  0.9,  1.0, .424, 0.82, .483
 0.2,  0.9,  1.0, .421, 0.94, .466
 0.2,  0.9,  1.0, .435, 0.88, .506
 0.2,  0.9,  1.0, 0.42, 0.98, .467
 0.2,  0.9,  1.0, .432, 0.86, .523
 0.2,  0.9,  1.0, 0.43, 0.96, .469
 0.2,  0.9,  1.0, .432,  0.9, .485
 0.2,  0.9,  1.0, .431,  0.8, .503
 0.2,  0.9,  1.0, .432,  0.8, .519
 0.2,  0.9,  1.0, .433, 0.88, .476
 0.2,  0.9,  1.0, .425,  0.9, .506
 0.2,  0.9,  1.0, .428,  0.9, .481
 0.2,  0.9,  1.0, .423,  0.8, .471
 0.2,  0.9,  1.0, .432, 0.88, 0.48
 0.2,  0.9,  1.0, .424,  0.9, .484
 0.2,  0.9,  1.0, .434, 0.84,  0.5
 0.2,  0.9,  1.0, .426, 0.86, .493
 0.2,  0.9,  1.0, .428, 0.88, .521
 0.2,  0.9,  1.0, .422,  0.9, .499
 0.2,  0.9,  1.0, 0.43,  0.9, .476
 0.2,  0.9,  1.0, .418, 0.92, .484
 0.2,  0.9,  1.0, 0.43,  0.9, .488
 0.2,  0.9,  1.0, .429, 0.88, .475
 0.2,  0.9,  1.0, .428, 0.94, .481
 0.2,  0.9,  1.0, .422, 0.92, .507
 0.2,  0.9,  1.0, .427,  0.8, 0.49
 0.2,  0.9,  1.0, .426, 0.88, .506
 0.2,  0.9,  1.0, .429,  0.9, .496
 0.2,  0.9,  1.0, 0.43, 0.92, .507
 0.2,  0.9,  1.0, .424, 0.92, .492
 0.2,  0.9,  1.0, .432, 0.92, .492
 0.2,  0.9,  1.0, .437, 0.86, .484
 0.2,  0.9,  1.0, .426, 0.86, .502
 0.2,  0.9,  1.0, .437, 0.92, .471
 0.2,  0.9,  1.0, .431,  0.8, .472
 0.2,  0.9,  1.0, .421, 0.88, .498
 0.2,  0.9,  1.0, .419, 0.94, .503
 0.2,  0.9,  1.0, .425, 0.86, .498
 0.2,  0.9,  1.0, .423,  0.9, .472
 0.2,  0.9,  1.0, .422,  0.8, .486
 0.2,  0.9,  1.0, .428, 0.94, .481
 0.2,  0.9,  1.0, .415, 0.88, .452
 0.2,  0.9,  1.0, .422,  0.9, .495
 0.2,  0.9,  1.0, .422, 0.88, .508
 0.2,  0.9,  1.0, .422, 0.92, .502
 0.2,  0.9,  1.0, .428, 0.88, .497
 0.2,  0.9,  1.0, .422, 0.88, .477
 0.2,  0.9,  1.0, .419, 0.84, .466
 0.2,  0.9,  1.0, 0.43, 0.86, .507
 0.2,  0.9,  1.0, .434, 0.98, .499
 0.2,  0.9,  1.0, .429, 0.86, .474
 0.2,  0.9,  1.0, .422, 0.88, .468
 0.2,  0.9,  1.0, .429,  0.9, .496
 0.2,  0.9,  1.0, .427, 0.94, .482
 0.2,  0.9,  1.0, 0.43,  0.9, .488
 0.2,  0.9,  1.0, .429,  0.9, .513
 0.2,  0.9,  1.0, .429,  0.9, .484
 0.2,  0.9,  1.0, .427, 0.94, .515
 0.2,  0.9,  1.0, .427, 0.96, .503
 0.2,  0.9,  1.0, .434, 0.92, .479
 0.2,  0.9,  1.0, .432, 0.92, .504
 0.2,  0.9,  1.0, .421, 0.92, .466
 0.2,  0.9,  1.0, .427, 0.82, .524
 0.2,  0.9,  1.0, .431, 0.94, .493
 0.2,  0.9,  1.0, .432, 0.74, 0.49
 0.2,  0.9,  1.0, 0.42, 0.88, 0.48
 0.2,  0.9,  1.0, .432, 0.88, .463
 0.2,  0.9,  1.0, .426, 0.92, .503
 0.2,  0.9,  1.0, .414, 0.98, .477
 0.2,  0.9,  1.0, .431, 0.88, .484
 0.2,  0.9,  1.0, .425, 0.88, .506
 0.2,  0.9,  1.0, .435,  0.9, .488
 0.2,  0.9,  1.0, .426, 0.88, .485
 0.2,  0.9,  1.0, .421, 0.84, .467
 0.2,  0.9,  1.0, 0.42, 0.96, .487
 0.2,  0.9,  1.0, .431,  0.8, .459
 0.2,  0.9,  1.0, .425,  0.8, .466
 0.2,  0.9,  1.0, .415, .739, .532
 0.2,  0.9,  1.0, .426, 0.88, .489
 0.2,  0.9,  1.0, .432, 0.88, .477
 0.2,  0.9,  1.0, .431, 0.84, .492
 0.2,  0.9,  1.0, .424, 0.94, .473
 0.2,  0.9,  1.0, .437,  0.9, .466
 0.2,  0.9,  1.0, .432, 0.92, .487
 0.2,  0.9,  1.0, .423, 0.74, 0.49
 0.2,  0.9,  1.0, .438, 0.88, .504
 0.2,  0.9,  1.0, .428,  0.9, .505
 0.2,  0.9,  1.0, .428, 0.92, .483
 0.2,  0.9,  1.0, .431, 0.96, .485
 0.2,  0.9,  1.0, .429, 0.72, .463
 0.2,  0.9,  1.0, 0.43, 0.94, .464
 0.2,  0.9,  1.0, .424, 0.88, .457
 0.2,  0.9,  1.0, .422, 0.84, .522
 0.2,  0.9,  1.0, .432,  0.9, .504
 0.2,  0.9,  1.0, .435,  0.9, .475
 0.2,  0.9,  1.0, .424, 0.96, .481
 0.2,  0.9,  1.0, .426, 0.78, .476
 0.2,  0.9,  1.0, .429, 0.88, 0.46
 0.2,  0.9,  1.0, .431, 0.86, .486
 0.2,  0.9,  1.0, .424, 0.94, .499
 0.2,  0.9,  1.0, .424, 0.86, .516
 0.2,  0.9,  1.0, .424, 0.92, .508
 0.2,  1.0,  1.0, .424, 0.84, .483
 0.2,  1.0,  1.0, .434,  0.9, .473
 0.2,  1.0,  1.0, .435, 0.96, .463
 0.2,  1.0,  1.0, 0.43, 0.82, .491
 0.2,  1.0,  1.0, .432,  0.9, .505
 0.2,  1.0,  1.0, 0.43, 0.94, 0.51
 0.2,  1.0,  1.0, .419, 0.88, .481
 0.2,  1.0,  1.0, .432, 0.94, .482
 0.2,  1.0,  1.0, .437, 0.86, .477
 0.2,  1.0,  1.0, .433, 0.88, 0.47
 0.2,  1.0,  1.0, .423, 0.96, .471
 0.2,  1.0,  1.0, .427,  0.9, .508
 0.2,  1.0,  1.0, .423, 0.94, .512
 0.2,  1.0,  1.0, .429, 0.96, .492
 0.2,  1.0,  1.0, .429,  0.9, .485
 0.2,  1.0,  1.0, .425, 0.82,  0.5
 0.2,  1.0,  1.0, .425, 0.94, .465
 0.2,  1.0,  1.0, .433, 0.92, .481
 0.2,  1.0,  1.0, .428, 0.92, .465
 0.2,  1.0,  1.0, .434, 0.88, .457
 0.2,  1.0,  1.0, .422, 0.92, .515
 0.2,  1.0,  1.0, .437, 0.92, 0.45
 0.2,  1.0,  1.0, .434, 0.96, .482
 0.2,  1.0,  1.0, .426,  1.0, .468
 0.2,  1.0,  1.0, .426,  0.7, .482
 0.2,  1.0,  1.0, .422,  0.9, .491
 0.2,  1.0,  1.0, .428, 0.96, .494
 0.2,  1.0,  1.0, .428, 0.92, .487
 0.2,  1.0,  1.0, 0.43, 0.88, .479
 0.2,  1.0,  1.0, .431, 0.88, .482
 0.2,  1.0,  1.0, .431, 0.92, .501
 0.2,  1.0,  1.0, .424, 0.78, .475
 0.2,  1.0,  1.0, .433,  0.9, .496
 0.2,  1.0,  1.0, .426, 0.94, .469
 0.2,  1.0,  1.0, .426, 0.84, .484
 0.2,  1.0,  1.0, .431, 0.96, .479
 0.2,  1.0,  1.0, .428, 0.88, .472
 0.2,  1.0,  1.0, .426, 0.94, .475
 0.2,  1.0,  1.0, .432, 0.88, .467
 0.2,  1.0,  1.0, .424, 0.96, .468
 0.2,  1.0,  1.0, .429, 0.88, 0.48
 0.2,  1.0,  1.0, 0.42, 0.92, .469
 0.2,  1.0,  1.0, .427,  0.9, .492
 0.2,  1.0,  1.0, .421, 0.94, .457
 0.2,  1.0,  1.0, .423, 0.78, .503
 0.2,  1.0,  1.0, .416, 0.94, .485
 0.2,  1.0,  1.0, .431,  0.9, 0.44
 0.2,  1.0,  1.0, .431, 0.98, .485
 0.2,  1.0,  1.0, .428, 0.84, .486
 0.2,  1.0,  1.0, .424, 0.84, .458
 0.2,  1.0,  1.0, .421, 0.88, .468
 0.2,  1.0,  1.0, .434, 0.88, .482
 0.2,  1.0,  1.0, .437,  0.9, .481
 0.2,  1.0,  1.0, 0.42, 0.92, .495
 0.2,  1.0,  1.0, .429, 0.92, 0.48
 0.2,  1.0,  1.0, .422, 0.92, 0.48
 0.2,  1.0,  1.0, .431, 0.94, .469
 0.2,  1.0,  1.0, .433, 0.88, .509
 0.2,  1.0,  1.0, .434, 0.94, .485
 0.2,  1.0,  1.0, .431, 0.92, .498
 0.2,  1.0,  1.0, .434, 0.88, .489
 0.2,  1.0,  1.0, .421,  0.9, .504
 0.2,  1.0,  1.0, .421, 0.94, .475
 0.2,  1.0,  1.0, .431, 0.88, .461
 0.2,  1.0,  1.0, .419, 0.84, .494
 0.2,  1.0,  1.0, .423, 0.88, 0.46
 0.2,  1.0,  1.0, .419, 0.92, .472
 0.2,  1.0,  1.0, .432, 0.92, 0.47
 0.2,  1.0,  1.0, .438, 0.92, .484
 0.2,  1.0,  1.0, .429,  0.9, .488
 0.2,  1.0,  1.0, .425, 0.94, .462
 0.2,  1.0,  1.0, .434, 0.84, .508
 0.2,  1.0,  1.0, .432, .913, .489
 0.2,  1.0,  1.0, 0.42, 0.86, .485
 0.2,  1.0,  1.0, .428, 0.92, .494
 0.2,  1.0,  1.0, .425,  0.9, .471
 0.2,  1.0,  1.0, .423, 0.94, .468
 0.2,  1.0,  1.0, 0.43, 0.88, .472
 0.2,  1.0,  1.0, .431, 0.82, .474
 0.2,  1.0,  1.0, .421,  0.9, .485
 0.2,  1.0,  1.0, .438, 0.88, .468
 0.2,  1.0,  1.0, .421, 0.96, .498
 0.2,  1.0,  1.0, .434,  0.9, .479
 0.2,  1.0,  1.0, .428, 0.96, .477
 0.2,  1.0,  1.0, .421, 0.84, .486
 0.2,  1.0,  1.0, .432, 0.96, 0.49
 0.2,  1.0,  1.0, .435, 0.94, 0.49
 0.2,  1.0,  1.0, .432, 0.92, .464
 0.2,  1.0,  1.0, .425,  0.9, .475
 0.2,  1.0,  1.0, .433, 0.92, .468
 0.2,  1.0,  1.0, .419, 0.92, .493
 0.2,  1.0,  1.0, .429, 0.92, .475
 0.2,  1.0,  1.0, .431,  0.9, .496
 0.2,  1.0,  1.0, .429, 0.92, 0.46
 0.2,  1.0,  1.0, .426, 0.86, .479
 0.2,  1.0,  1.0, 0.43, 0.94, .468
 0.2,  1.0,  1.0, .423,  0.9, .479
 0.2,  1.0,  1.0, .423, 0.94, .487
 0.2,  1.0,  1.0, .428, 0.88, .468
 0.2,  1.0,  1.0, 0.43, 0.86, .491
 0.2,  1.0,  1.0, .419,  0.9,  0.5
 0.2,  1.0,  1.0, .435, 0.96, .489
 0.2,  1.0,  1.0, .427, 0.94, .496
 0.2,  1.0,  1.0, .428, 0.92, .485
 0.2,  1.0,  1.0, .432, 0.84, .477
 0.2,  1.0,  1.0, .425, 0.88, 0.48
 0.2,  1.0,  1.0, .431, 0.94, 0.47
 0.2,  1.0,  1.0, .434, 0.86, .501
 0.2,  1.0,  1.0, .418, 0.94, .472
 0.2,  1.0,  1.0, .421, 0.84, .475
 0.2,  1.0,  1.0, .425, 0.98, .471
 0.2,  1.0,  1.0, .426, 0.92, .492
 0.2,  1.0,  1.0, 0.42, 0.96, .462
 0.2,  1.0,  1.0, .434,  0.9, .476
 0.2,  1.0,  1.0, .426, 0.94, .466
 0.2,  1.0,  1.0, .429, 0.92, .509
 0.2,  1.0,  1.0, .418, 0.88, .508
 0.2,  1.0,  1.0, .425, 0.94, 0.47
 0.2,  1.0,  1.0, .436, 0.84, .499
 0.2,  1.0,  1.0, .426, 0.96, .491
 0.2,  1.0,  1.0, .428, 0.92, .505
 0.2,  1.0,  1.0, .417, 0.86, .477
 0.2,  1.0,  1.0, .424,  0.9, .484
 0.2,  1.0,  1.0, .418, 0.98, .482
 0.2,  1.0,  1.0, .426,  0.9, .488
 0.2,  1.0,  1.0, 0.43, 0.86, .501
 0.2,  1.0,  1.0, .415, 0.88, .498
 0.2,  1.0,  1.0, 0.42, 0.94, .509
 0.2,  1.0,  1.0, 0.43,  0.9, .482
 0.2,  1.0,  1.0, .428, 0.94, .465
 0.2,  1.0,  1.0, .428, 0.84, .487
 0.2,  1.0,  1.0, .426, 0.88, .481
 0.2,  1.0,  1.0, .419, 0.92, .507
 0.2,  1.0,  1.0, .427, 0.94, .463
 0.2,  1.0,  1.0, .429,  0.9, .476
 0.2,  1.0,  1.0, 0.43, 0.96, .482
 0.2,  1.0,  1.0, .428, 0.94, .484
 0.2,  1.0,  1.0, .419, 0.86, .492
 0.2,  1.0,  1.0, 0.43, 0.86, .475
 0.2,  1.0,  1.0, 0.43, 0.88, .502
 0.2,  1.0,  1.0, .429, 0.94, .482
 0.2,  1.0,  1.0, .418, 0.92, .459
 0.2,  1.0,  1.0, .431, 0.88, .477
 0.2,  1.0,  1.0, 0.43, 0.92, .484
 0.2,  1.0,  1.0, .429, 0.84, .504
 0.2,  1.0,  1.0, .421, 0.92, .471
 0.2,  1.0,  1.0, .433, 0.86, .472
 0.2,  1.0,  1.0, .432,  0.9, .485
 0.2,  1.0,  1.0, .428,  0.9, .445
 0.2,  1.0,  1.0, .429, 0.94, .495
 0.2,  1.0,  1.0, .424, 0.92, 0.48
 0.2,  1.0,  1.0, .417, 0.88, .479
 0.2,  1.0,  1.0, .432, 0.92, .465
 0.2,  1.0,  1.0, .422, 0.96, .468
 0.2,  1.0,  1.0, .435,  0.9, 0.49
 0.2,  1.0,  1.0, .441, .889, .471
 0.2,  1.0,  1.0, .419, 0.98, 0.47
 0.2,  1.0,  1.0, .416, 0.84, .521
 0.2,  1.0,  1.0, .432, 0.86, .468
 0.2,  1.0,  1.0, .433, 0.94, .488
 0.2,  1.0,  1.0, .432, 0.82, .525
 0.2,  1.0,  1.0, .433, 0.86, .484
 0.2,  1.0,  1.0, 0.43, 0.94, 0.48
 0.2,  1.0,  1.0, .421, 0.92, .505
 0.2,  1.0,  1.0, .429, 0.94, .513
 0.2,  1.0,  1.0, .419,  0.9, .516
 0.2,  1.0,  1.0, .435, 0.86, .478
 0.2,  1.0,  1.0, .428,  1.0, .476
 0.2,  1.0,  1.0, .426, 0.96, .494
 0.2,  1.0,  1.0, .429, 0.94, .464
 0.2,  1.0,  1.0, .426, 0.86, .457
 0.2,  1.0,  1.0, .431, 0.94, .481
 0.2,  1.0,  1.0, .431, 0.84, .482
 0.2,  1.0,  1.0, .434, 0.86, .511
 0.2,  1.0,  1.0, .429, 0.94, .493
 0.2,  1.0,  1.0, .425, 0.96, .465
 0.2,  1.0,  1.0, .432, 0.88, .489
 0.2,  1.0,  1.0, .438, 0.94, .492
 0.2,  1.0,  1.0, .435,  0.9, .487
 0.2,  1.0,  1.0, .424, 0.94, .465
 0.2,  1.0,  1.0, .425, 0.96, 0.49
 0.2,  1.0,  1.0, .426,  0.8, .478
 0.2,  1.0,  1.0, .426, 0.94, .493
 0.2,  1.0,  1.0, 0.42, 0.86, .514
 0.2,  1.0,  1.0, .426, 0.92, .479
 0.2,  1.0,  1.0, .431, 0.86, .457
 0.2,  1.0,  1.0, .428, 0.98, .478
 0.2,  1.0,  1.0, .423, 0.98, .465
 0.2,  1.0,  1.0, .431, 0.86, .463
 0.2,  1.0,  1.0, 0.43,  0.9, 0.46
 0.2,  1.0,  1.0, .425,  0.9, .497
 0.2,  1.0,  1.0, .425, 0.94, .486
 0.2,  1.0,  1.0, .421, 0.92, .503
 0.2,  1.0,  1.0, .432,  0.9, .456
 0.2,  1.0,  1.0, .425,  0.9, .482
 0.2,  1.0,  1.0, .431, 0.88, .478
 0.2,  1.0,  1.0, 0.43,  0.9, .484
 0.2,  1.0,  1.0, .431, 0.92, .469
 0.2,  1.0,  1.0, .432,  0.9, .471
 0.2,  1.0,  1.0, .419, 0.92, 0.45
 0.2,  1.0,  1.0, .413, 0.96, .492
 0.2,  1.0,  1.0, .424, 0.88, 0.47
 0.2,  1.0,  1.0, .433, 0.96, .479
 0.2,  1.0,  1.0, .432, 0.96, .456
 0.2,  1.0,  1.0, .433, 0.94, .478
 0.2,  1.0,  1.0, .427,  0.8, .444
 0.2,  1.0,  1.0, 0.43,  0.9, .472
 0.2,  1.0,  1.0, .425,  0.9, .472
 0.2,  1.0,  1.0, .428, 0.94, .481
 0.2,  1.0,  1.0, .427,  1.0, .459
 0.2,  1.0,  1.0, .432, 0.84, .474
 0.2,  1.0,  1.0, .422, 0.94, .476
 0.2,  1.0,  1.0, .431,  0.9, .499
 0.2,  1.0,  1.0, .439, 0.92, .473
 0.2,  1.0,  1.0, .431, 0.98, .478
 0.2,  1.0,  1.0, .422, 0.98, .507
 0.2,  1.0,  1.0, .433, 0.94, .465
 0.2,  1.0,  1.0, .423, 0.88, .469
 0.2,  1.0,  1.0, .425, 0.86, .526
 0.2,  1.0,  1.0, 0.42, 0.88, .459
 0.2,  1.0,  1.0, .429, 0.82, .478
 0.2,  1.0,  1.0, .423, 0.86, .465
 0.2,  1.0,  1.0, .426, 0.82, .494
 0.2,  1.0,  1.0, .425, 0.88, .496
 0.2,  1.0,  1.0, .425, 0.94, .461
 0.2,  1.0,  1.0, .429, 0.88, .471
 0.2,  1.0,  1.0, .431, 0.98, .477
 0.2,  1.0,  1.0, 0.43, 0.88, .466
 0.2,  1.0,  1.0, .429, 0.96, .472
 0.2,  1.0,  1.0, .422, 0.88, .497
 0.2,  1.0,  1.0, .427, 0.98, .469
 0.2,  1.0,  1.0, .427, 0.92, 0.49
 0.2,  1.0,  1.0, .426, 0.86, .487
 0.2,  1.0,  1.0, .437, 0.96, .506
 0.2,  1.0,  1.0, .425, 0.94, .478
 0.2,  1.0,  1.0, 0.43, 0.88, .487
 0.2,  1.0,  1.0, .431,  0.9, .471
 0.2,  1.0,  1.0, .425,  0.9, .496
 0.2,  1.0,  1.0, .423, 0.94, .498
 0.2,  1.0,  1.0, .429, 0.92, .469
 0.2,  1.0,  1.0, .428, 0.82, .497
 0.2,  1.0,  1.0, .429, 0.94, .465
 0.2,  1.0,  1.0, .435, 0.88, 0.47
 0.2,  1.0,  1.0, .433, 0.92, .447
 0.2,  1.0,  1.0, .429, 0.96, 0.49
 0.2,  1.0,  1.0, .432, 0.82, .479
 0.2,  1.0,  1.0, .427, 0.92, .483
 0.2,  1.0,  1.0, .423, 0.92, .502
 0.2,  1.0,  1.0, 0.42, 0.98, .481
 0.2,  1.0,  1.0, .425, 0.94, .489
 0.2,  1.1,  1.0, .432, 0.96, .468
 0.2,  1.1,  1.0, .427, 0.86, .471
 0.2,  1.1,  1.0, .417, 0.88, .484
 0.2,  1.1,  1.0, .423, 0.82, .488
 0.2,  1.1,  1.0, .418, 0.96, .499
 0.2,  1.1,  1.0, .432, 0.94, .508
 0.2,  1.1,  1.0, .433, 0.94, .485
 0.2,  1.1,  1.0, .425, 0.76, .485
 0.2,  1.1,  1.0, 0.42, 0.86, .477
 0.2,  1.1,  1.0, 0.43,  0.9, .481
 0.2,  1.1,  1.0, .429,  0.9, .452
 0.2,  1.1,  1.0, .435, 0.94, 0.48
 0.2,  1.1,  1.0, .429, 0.92, .472
 0.2,  1.1,  1.0, .431, 0.96, 0.48
 0.2,  1.1,  1.0, .425,  0.9, .455
 0.2,  1.1,  1.0, .423, 0.98, 0.45
 0.2,  1.1,  1.0, .432, 0.86, 0.49
 0.2,  1.1,  1.0, .426, 0.86, .486
 0.2,  1.1,  1.0, .428, 0.96, .494
 0.2,  1.1,  1.0, .433, 0.86, .515
 0.2,  1.1,  1.0, .417, 0.98, .457
 0.2,  1.1,  1.0, .431, 0.94, .459
 0.2,  1.1,  1.0, 0.43, 0.98, .461
 0.2,  1.1,  1.0, 0.43, 0.94, .485
 0.2,  1.1,  1.0, .427,  0.9, .484
 0.2,  1.1,  1.0, .431, .867, .506
 0.2,  1.1,  1.0, .429,  0.9, .479
 0.2,  1.1,  1.0, 0.43, 0.92, .468
 0.2,  1.1,  1.0, .429, 0.88, .472
 0.2,  1.1,  1.0, .424, 0.96, .453
 0.2,  1.1,  1.0, 0.43, 0.94, .463
 0.2,  1.1,  1.0, .428, 0.92, .485
 0.2,  1.1,  1.0, .416, 0.92, .487
 0.2,  1.1,  1.0, .422, 0.98, .472
 0.2,  1.1,  1.0, .435, 0.92, .459
 0.2,  1.1,  1.0, 0.43, 0.94, .472
 0.2,  1.1,  1.0, .439, 0.84, .508
 0.2,  1.1,  1.0, 0.43, 0.88, .467
 0.2,  1.1,  1.0, .427, 0.92, .475
 0.2,  1.1,  1.0, .429,  0.9, .469
 0.2,  1.1,  1.0, .434, 0.94, .468
 0.2,  1.1,  1.0, .432, 0.88, .483
 0.2,  1.1,  1.0, .435, 0.88, .497
 0.2,  1.1,  1.0, .433, 0.94, .463
 0.2,  1.1,  1.0, .424, 0.86, .511
 0.2,  1.1,  1.0, .423, 0.92, .471
 0.2,  1.1,  1.0, 0.43, 0.92, .457
 0.2,  1.1,  1.0, .434, 0.92, .502
 0.2,  1.1,  1.0, .427, .895, 0.51
 0.2,  1.1,  1.0, 0.43, 0.86, .494
 0.2,  1.1,  1.0, .426, 0.92, .449
 0.2,  1.1,  1.0, .422, 0.86, .513
 0.2,  1.1,  1.0, .433, 0.94, .465
 0.2,  1.1,  1.0, .434, 0.94, .484
 0.2,  1.1,  1.0, 0.42, 0.92, 0.46
 0.2,  1.1,  1.0, .427, 0.94, .468
 0.2,  1.1,  1.0, .428, 0.98, .453
 0.2,  1.1,  1.0, .437, 0.88, .471
 0.2,  1.1,  1.0, .437,  0.9, .486
 0.2,  1.1,  1.0, .432, 0.86, .471
 0.2,  1.1,  1.0, .415, 0.94, .479
 0.2,  1.1,  1.0, .431, 0.86, .459
 0.2,  1.1,  1.0, 0.44, 0.98, .497
 0.2,  1.1,  1.0, .428, 0.88, .467
 0.2,  1.1,  1.0, .428, 0.96, .463
 0.2,  1.1,  1.0, .432,  0.9, .484
 0.2,  1.1,  1.0, .431, 0.88, .501
 0.2,  1.1,  1.0, .426,  1.0, .488
 0.2,  1.1,  1.0, .427, 0.92, .474
 0.2,  1.1,  1.0, .433, 0.96, .457
 0.2,  1.1,  1.0, .428, 0.92, .487
 0.2,  1.1,  1.0, 0.42, 0.96, .495
 0.2,  1.1,  1.0, 0.43, 0.98, 0.46
 0.2,  1.1,  1.0, .428,  0.9, .495
 0.2,  1.1,  1.0, .434, 0.92, .465
 0.2,  1.1,  1.0, .429, 0.92, .491
 0.2,  1.1,  1.0, .426, 0.96, .481
 0.2,  1.1,  1.0, .422, 0.88, .461
 0.2,  1.1,  1.0, .429, 0.92, .475
 0.2,  1.1,  1.0, .426,  0.9, .484
 0.2,  1.1,  1.0, .433, 0.86, .479
 0.2,  1.1,  1.0, 0.43, 0.88, .462
 0.2,  1.1,  1.0, .418, 0.92, .482
 0.2,  1.1,  1.0, .432, 0.98, .492
 0.2,  1.1,  1.0, .429, 0.96, 0.47
 0.2,  1.1,  1.0, .428, 0.94, 0.47
 0.2,  1.1,  1.0, .432, 0.94, .458
 0.2,  1.1,  1.0, .415, 0.86, .446
 0.2,  1.1,  1.0, .421, 0.98, .475
